City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
269,Kharp,RU,2022-01-30 22:12:04,66.8014,65.8081,-8.68,99,99,1.43
270,Eureka,US,2022-01-30 22:08:30,40.8021,-124.1637,60.67,76,90,1.99
271,Mana,GF,2022-01-30 22:13:23,5.6592,-53.7767,77.13,82,63,10.27
272,Santa Isabel,BR,2022-01-30 22:13:24,-23.3156,-46.2214,70.9,97,100,2.39
273,Umea,SE,2022-01-30 22:13:24,63.8284,20.2597,13.93,92,0,8.05
274,Lebu,CL,2022-01-30 22:14:25,-37.6167,-73.65,60.28,65,0,20.49
275,Chanthaburi,TH,2022-01-30 22:14:25,12.8333,102.1667,70.14,97,22,1.79
276,Teya,RU,2022-01-30 22:14:26,60.3778,92.6267,-4.25,99,97,2.62
277,San Andres,CO,2022-01-30 22:14:26,12.5847,-81.7006,80.62,74,40,9.22
278,Lagoa,PT,2022-01-30 22:12:27,39.05,-27.9833,58.53,70,50,26.51
279,Deputatskiy,RU,2022-01-30 22:14:27,69.3,139.9,-25.15,100,73,2.3
280,Micheweni,TZ,2022-01-30 22:14:27,-4.9667,39.8333,79.32,79,84,9.64
281,Vardo,NO,2022-01-30 22:14:28,70.3705,31.1107,28.15,80,40,10.36
282,North Bend,US,2022-01-30 22:14:28,43.4065,-124.2243,57.92,85,100,9.22
283,Preobrazheniye,RU,2022-01-30 22:14:29,42.9019,133.9064,11.08,70,3,7.96
284,Berezovka,BY,2022-01-30 22:14:29,53.7214,25.4993,29.26,95,100,19.55
285,Urumqi,CN,2022-01-30 22:14:30,43.801,87.6005,-3.05,85,75,2.24
286,Palaikastron,GR,2022-01-30 22:14:30,35.2,26.25,50.76,74,33,7.23
287,Burnie,AU,2022-01-30 22:14:30,-41.0667,145.9167,72.95,70,12,6.51
288,Souillac,MU,2022-01-30 22:14:31,-20.5167,57.5167,79.18,94,75,11.5
289,Sherbakul,RU,2022-01-30 22:14:32,54.6316,72.3963,6.48,98,92,7.29
290,Price,US,2022-01-30 22:14:32,39.5994,-110.8107,47.12,28,0,0.0
291,Dong Hoi,VN,2022-01-30 22:14:33,17.4833,106.6,64.71,92,98,11.9
292,Haines Junction,CA,2022-01-30 22:13:24,60.7522,-137.5108,9.77,90,98,2.84
293,Manali,IN,2022-01-30 22:14:34,13.1667,80.2667,78.08,83,8,0.92
294,Irati,BR,2022-01-30 22:14:34,-25.4672,-50.6511,64.81,99,71,3.56
295,Kaeo,NZ,2022-01-30 22:14:34,-35.1,173.7833,72.32,76,99,14.61
296,Otradnoye,RU,2022-01-30 22:14:35,59.7775,30.8181,27.55,96,100,6.24
297,Yenotayevka,RU,2022-01-30 22:14:35,47.2456,47.0281,28.47,85,66,7.09
298,Wufeng,CN,2022-01-30 22:14:35,27.45,104.8333,25.38,95,100,2.24
299,Katherine,AU,2022-01-30 22:10:06,-14.4667,132.2667,79.12,83,78,11.5
300,Pljevlja,ME,2022-01-30 22:14:36,43.3333,19.3333,25.59,92,67,3.62
301,Kapoeta,SS,2022-01-30 22:14:37,4.7717,33.5903,81.99,25,53,8.68
302,Arlit,NE,2022-01-30 22:14:37,18.7369,7.3853,65.23,14,1,16.04
303,Faanui,PF,2022-01-30 22:10:35,-16.4833,-151.75,80.6,72,11,9.1
304,Salihorsk,BY,2022-01-30 22:14:38,52.7876,27.5415,30.33,96,100,16.55
305,Touros,BR,2022-01-30 22:14:39,-5.1989,-35.4608,81.5,76,20,12.57
306,Trincomalee,LK,2022-01-30 22:14:39,8.5711,81.2335,79.61,78,19,13.15
307,Bandarbeyla,SO,2022-01-30 22:14:39,9.4942,50.8122,75.54,76,96,15.9
308,Sao Joao Da Barra,BR,2022-01-30 22:14:40,-21.6403,-41.0511,76.77,89,9,9.26
309,Pathein,MM,2022-01-30 22:14:40,16.7833,94.7333,64.85,74,81,5.57
310,Kurchum,KZ,2022-01-30 22:14:41,48.5722,83.6542,-2.27,88,81,0.98
311,Saint Anthony,US,2022-01-30 22:14:41,45.0205,-93.218,24.4,64,0,1.01
312,Kruisfontein,ZA,2022-01-30 22:13:32,-34.0033,24.7314,68.88,96,80,5.3
313,Washougal,US,2022-01-30 22:14:42,45.5826,-122.3534,54.93,67,75,10.36
314,San Patricio,US,2022-01-30 22:10:07,28.017,-97.5169,71.69,54,45,13.47
315,Beverly Hills,US,2022-01-30 22:11:53,34.0736,-118.4004,77.99,44,0,5.01
316,Necochea,AR,2022-01-30 22:14:43,-38.5473,-58.7368,67.03,65,72,20.24
317,Chateau-Gontier,FR,2022-01-30 22:14:44,47.8333,-0.7,44.82,92,14,6.98
318,Dakar,SN,2022-01-30 22:14:31,14.6937,-17.4441,70.68,88,100,18.41
319,Rio Gallegos,AR,2022-01-30 22:15:44,-51.6226,-69.2181,57.25,28,20,31.07
320,Zhigansk,RU,2022-01-30 22:11:20,66.7697,123.3711,-33.05,100,100,2.06
321,Whangamata,NZ,2022-01-30 22:15:45,-37.2,175.8667,75.31,71,96,8.86
322,Dwarka,IN,2022-01-30 22:15:45,22.2394,68.9678,69.85,80,0,9.66
323,Gulariya,NP,2022-01-30 22:15:46,28.2333,81.3333,51.21,77,0,4.27
324,Sitka,US,2022-01-30 22:10:50,57.0531,-135.33,37.29,81,100,5.75
325,Hambantota,LK,2022-01-30 22:12:41,6.1241,81.1185,75.97,89,22,11.92
326,Westfield,US,2022-01-30 22:15:47,42.1251,-72.7495,21.38,39,0,10.36
327,Santa Marta,CO,2022-01-30 22:13:28,11.2408,-74.199,84.88,60,20,3.0
328,Mayskiy,RU,2022-01-30 22:15:47,47.6931,40.1025,35.01,98,100,16.26
329,Taybad,IR,2022-01-30 22:15:48,34.74,60.7756,37.71,73,0,1.41
330,Neuquen,AR,2022-01-30 22:14:05,-38.9516,-68.0591,78.69,14,0,13.8
331,Teahupoo,PF,2022-01-30 22:12:39,-17.8333,-149.2667,78.53,76,94,12.15
332,Komsomolskiy,UZ,2022-01-30 22:15:49,40.4272,71.7189,29.62,86,100,2.3
333,Pauini,BR,2022-01-30 22:15:49,-7.7136,-66.9764,79.29,88,55,2.35
334,Meadow Lake,US,2022-01-30 22:15:50,34.8014,-106.5436,48.97,28,100,2.73
335,Port Hardy,CA,2022-01-30 22:15:50,50.6996,-127.4199,42.76,93,100,6.91
336,Lovozero,RU,2022-01-30 22:15:50,68.005,35.0117,6.76,93,32,6.33
337,Bathsheba,BB,2022-01-30 22:15:51,13.2167,-59.5167,79.41,69,40,13.8
338,Harper,LR,2022-01-30 22:15:51,4.375,-7.7169,79.74,86,64,8.23
339,Cairns,AU,2022-01-30 22:15:52,-16.9167,145.7667,83.07,82,100,3.44
340,General Roca,AR,2022-01-30 22:15:52,-39.0333,-67.5833,83.62,11,6,24.09
341,Mweka,CD,2022-01-30 22:13:12,-4.85,21.5667,68.22,89,94,1.12
342,Dubbo,AU,2022-01-30 22:15:53,-32.25,148.6167,73.53,78,75,11.5
343,Madison,US,2022-01-30 22:12:23,34.7334,-86.5667,59.88,33,0,11.99
344,Tazovskiy,RU,2022-01-30 22:13:35,67.4667,78.7,-10.93,99,100,8.48
345,Tessalit,ML,2022-01-30 22:11:16,20.1986,1.0114,69.84,14,28,11.07
346,Ardakan,IR,2022-01-30 22:15:54,32.31,54.0175,37.78,30,5,3.04
347,Cravo Norte,CO,2022-01-30 22:15:55,6.3017,-70.2041,92.64,26,100,10.22
348,Kenai,US,2022-01-30 22:13:40,60.5544,-151.2583,23.09,92,0,5.75
349,Flinders,AU,2022-01-30 22:15:55,-34.5833,150.8552,79.81,73,20,7.0
350,Nurota,UZ,2022-01-30 22:15:56,40.5614,65.6886,32.09,75,24,7.09
351,San Quintin,MX,2022-01-30 22:15:56,30.4833,-115.95,64.24,47,1,8.66
352,Vyazma,RU,2022-01-30 22:15:57,55.2104,34.2951,25.77,97,100,6.33
353,Shanghai,CN,2022-01-30 22:12:56,31.2222,121.4581,35.92,62,0,4.0
354,Vila Do Maio,CV,2022-01-30 22:15:58,15.1333,-23.2167,70.59,73,100,20.65
355,Newport,GB,2022-01-30 22:13:45,51.5877,-2.9984,50.25,83,99,1.99
356,Luanda,AO,2022-01-30 22:14:52,-8.8368,13.2343,78.8,83,75,9.22
357,Almaznyy,RU,2022-01-30 22:15:59,48.0448,40.045,33.94,97,100,16.42
358,Sabang,ID,2022-01-30 22:15:59,5.8933,95.3214,81.39,75,86,7.99
359,Beinamar,TD,2022-01-30 22:16:00,8.6698,15.3813,73.67,14,51,8.19
360,Ketchikan,US,2022-01-30 22:16:00,55.3422,-131.6461,37.87,87,100,12.66
361,Urucara,BR,2022-01-30 22:16:01,-2.5364,-57.76,77.34,88,100,2.15
362,Leshukonskoye,RU,2022-01-30 22:16:01,64.8989,45.7622,9.46,95,100,5.93
363,Darhan,MN,2022-01-30 22:15:11,49.4867,105.9228,-16.08,99,44,3.78
364,Batagay-Alyta,RU,2022-01-30 22:12:39,67.8006,130.4114,-21.98,95,70,2.55
365,Xichang,CN,2022-01-30 22:17:03,27.8964,102.2634,36.28,81,96,3.42
366,Nevel,RU,2022-01-30 22:17:03,56.0209,29.9284,26.44,94,93,4.14
367,Linguere,SN,2022-01-30 22:17:04,15.3953,-15.1193,85.19,12,97,9.24
368,Hamilton,US,2022-01-30 22:12:09,39.1834,-84.5333,39.72,58,0,1.99
369,Katsuura,JP,2022-01-30 22:17:05,35.1333,140.3,39.31,52,100,11.48
370,Vitim,RU,2022-01-30 22:17:05,59.4511,112.5578,-6.54,98,100,3.85
371,Victoria,HK,2022-01-30 22:13:17,22.2855,114.1577,58.32,77,86,1.99
372,Nuuk,GL,2022-01-30 22:12:43,64.1835,-51.7216,12.81,67,40,18.41
373,Weligama,LK,2022-01-30 22:17:06,5.9667,80.4167,75.04,93,33,4.72
374,Karratha,AU,2022-01-30 22:13:33,-20.7377,116.8463,82.2,63,61,19.13
375,Port Hedland,AU,2022-01-30 22:15:16,-20.3167,118.5667,80.65,83,94,10.36
376,Yerbogachen,RU,2022-01-30 22:17:07,61.2767,108.0108,-18.09,100,93,3.06
377,Gimli,CA,2022-01-30 22:15:12,50.6336,-96.9907,14.13,79,100,16.11
378,Zarichne,UA,2022-01-30 22:12:17,51.8126,26.129,30.18,92,100,22.32
379,Ust-Kulom,RU,2022-01-30 22:17:08,61.6864,53.6902,-9.27,100,86,2.33
380,Kolo,PL,2022-01-30 22:17:08,52.2002,18.6387,38.25,70,99,23.58
381,Berea,US,2022-01-30 22:17:09,41.3662,-81.8543,26.76,77,100,4.61
382,Dubna,RU,2022-01-30 22:17:09,56.7333,37.1667,21.92,94,100,9.24
383,Taebla,EE,2022-01-30 22:17:10,58.9547,23.7419,27.93,89,100,13.67
384,Hualmay,PE,2022-01-30 22:17:10,-11.0964,-77.6139,72.86,77,100,9.48
385,Nkhotakota,MW,2022-01-30 22:17:11,-12.9274,34.2961,72.1,86,35,4.12
386,Pandhana,IN,2022-01-30 22:17:11,21.7,76.2167,62.6,28,3,4.88
387,Coshocton,US,2022-01-30 22:14:19,40.272,-81.8596,30.97,53,97,1.95
388,Snyder,US,2022-01-30 22:17:12,32.7179,-100.9176,67.51,20,0,10.36
389,Sheridan,US,2022-01-30 22:13:15,44.8333,-106.9173,53.98,22,0,5.75
390,Chara,RU,2022-01-30 22:17:13,56.9064,118.2631,-20.04,90,95,1.57
391,Camacupa,AO,2022-01-30 22:17:13,-12.0167,17.4833,62.4,91,100,4.18
392,Mbini,GQ,2022-01-30 22:17:14,1.574,9.6134,80.51,81,100,6.67
393,Lavrentiya,RU,2022-01-30 22:17:14,65.5833,-171.0,-5.8,90,4,3.74
394,Clyde River,CA,2022-01-30 22:17:15,70.4692,-68.5914,-21.77,76,40,4.61
395,Aksha,RU,2022-01-30 22:17:15,50.2814,113.2867,-15.61,98,32,3.27
396,Upernavik,GL,2022-01-30 22:17:15,72.7868,-56.1549,-3.71,87,100,6.26
397,Wilmington,US,2022-01-30 22:17:16,34.2257,-77.9447,46.0,46,0,10.36
398,Umtata,ZA,2022-01-30 22:17:16,-31.5889,28.7844,66.16,96,100,1.5
399,Ixtapa,MX,2022-01-30 22:17:17,20.7,-105.2,76.23,73,0,12.66
400,Inhambane,MZ,2022-01-30 22:17:18,-23.865,35.3833,74.93,82,67,7.94
401,Klaksvik,FO,2022-01-30 22:17:18,62.2266,-6.589,36.52,78,100,41.85
402,Sulangan,PH,2022-01-30 22:17:19,11.1373,123.7228,81.39,76,70,6.31
403,Richards Bay,ZA,2022-01-30 22:13:25,-28.783,32.0377,71.04,87,98,5.73
404,Bilma,NE,2022-01-30 22:17:20,18.6853,12.9164,59.68,15,0,19.08
405,Saint-Francois,FR,2022-01-30 22:14:07,46.4154,3.9054,38.64,93,100,2.3
406,Oudtshoorn,ZA,2022-01-30 22:17:21,-33.5907,22.2014,66.56,79,86,3.4
407,Zhangye,CN,2022-01-30 22:17:21,38.9342,100.4517,15.85,41,75,1.81
408,Salinopolis,BR,2022-01-30 22:17:22,-0.6136,-47.3561,77.59,87,100,11.1
409,Jintur,IN,2022-01-30 22:17:22,19.6167,76.7,64.35,26,0,3.42
410,Izhevskoye,RU,2022-01-30 22:18:23,54.5567,40.8703,24.76,95,100,12.5
411,Soyo,AO,2022-01-30 22:18:23,-6.1349,12.3689,78.8,86,100,6.22
412,Kokstad,ZA,2022-01-30 22:18:24,-30.5472,29.4241,61.72,96,100,3.31
413,Aksarka,RU,2022-01-30 22:15:58,66.5606,67.7975,-12.5,100,85,4.5
414,Ambon,ID,2022-01-30 22:18:25,-3.6954,128.1814,84.34,70,40,13.8
415,Sisimiut,GL,2022-01-30 22:18:25,66.9395,-53.6735,4.46,82,100,17.2
416,Cabedelo,BR,2022-01-30 22:18:26,-6.9811,-34.8339,81.27,75,13,11.59
417,Batticaloa,LK,2022-01-30 22:18:26,7.7102,81.6924,77.23,85,26,6.11
418,Bahia De Caraquez,EC,2022-01-30 22:18:27,-0.6,-80.4167,78.98,78,100,9.24
419,Awjilah,LY,2022-01-30 22:18:27,29.1081,21.2869,53.55,59,73,14.56
420,La Asuncion,VE,2022-01-30 22:14:57,11.0333,-63.8628,80.33,74,38,14.97
421,Kieta,PG,2022-01-30 22:18:28,-6.2167,155.6333,82.2,81,100,6.71
422,Mehamn,NO,2022-01-30 22:18:28,71.0357,27.8492,30.15,86,75,21.85
423,Vrede,ZA,2022-01-30 22:18:29,-27.4257,29.1659,59.58,97,100,1.57
424,Shangzhi,CN,2022-01-30 22:18:29,45.2167,127.9667,-10.48,100,97,3.83
425,Talcahuano,CL,2022-01-30 22:18:30,-36.7167,-73.1167,67.68,52,0,21.85
426,Constantine,DZ,2022-01-30 22:18:30,36.365,6.6147,38.61,87,0,2.3
427,Henties Bay,NA,2022-01-30 22:18:31,-22.116,14.2845,65.86,80,100,5.88
428,Astoria,US,2022-01-30 22:18:31,46.1879,-123.8313,51.69,90,100,14.0
429,Caratinga,BR,2022-01-30 22:18:31,-19.7897,-42.1392,67.48,88,54,3.11
430,Comodoro Rivadavia,AR,2022-01-30 22:18:32,-45.8667,-67.5,60.66,33,40,8.05
431,Mayo,US,2022-01-30 22:18:32,38.8876,-76.5119,31.86,52,40,3.0
432,Coquimbo,CL,2022-01-30 22:16:19,-29.9533,-71.3436,67.73,72,0,13.8
433,Taoudenni,ML,2022-01-30 22:15:16,22.6783,-3.9836,73.31,14,87,15.61
434,Machinga,MW,2022-01-30 22:18:33,-15.1685,35.3,65.32,93,2,2.35
435,Cap Malheureux,MU,2022-01-30 22:18:34,-19.9842,57.6142,79.29,81,100,3.0
436,Acapulco,MX,2022-01-30 22:18:34,16.8634,-99.8901,84.02,70,20,4.61
437,Kingston,JM,2022-01-30 22:18:14,17.997,-76.7936,77.95,74,75,8.99
438,Galveston,US,2022-01-30 22:15:34,29.3669,-94.9669,72.14,56,0,8.01
439,Mackay,AU,2022-01-30 22:15:33,-21.15,149.2,82.69,80,33,10.71
440,Randfontein,ZA,2022-01-30 22:18:36,-26.1844,27.702,63.7,93,100,4.03
441,Mapiripan,CO,2022-01-30 22:18:36,2.8892,-72.1256,92.86,29,15,10.56
442,Port Keats,AU,2022-01-30 22:18:37,-14.25,129.55,81.61,79,74,20.62
443,Sungaipenuh,ID,2022-01-30 22:18:37,-2.0833,101.3833,64.45,97,94,3.04
444,Tondon,GN,2022-01-30 22:18:38,10.3667,-13.35,76.15,83,21,2.68
445,Kakinada,IN,2022-01-30 22:18:38,16.9333,82.2167,64.35,90,4,2.08
446,Sosnovo-Ozerskoye,RU,2022-01-30 22:18:39,52.5249,111.5418,-27.9,100,94,2.53
447,La Victoria,VE,2022-01-30 22:18:39,10.2184,-67.3302,78.04,51,84,3.74
448,Krasnokamensk,RU,2022-01-30 22:18:40,50.0979,118.0369,-17.32,96,8,3.58
449,Olonets,RU,2022-01-30 22:18:40,60.9847,32.9698,21.94,95,100,8.95
450,Kargasok,RU,2022-01-30 22:18:41,59.0556,80.8572,7.2,95,100,8.88
451,Abnub,EG,2022-01-30 22:18:41,27.2696,31.1511,50.49,46,1,7.4
452,Bonavista,CA,2022-01-30 22:18:42,48.6499,-53.1147,39.11,69,100,36.55
453,Hauterive,FR,2022-01-30 22:18:42,46.0901,3.4459,41.76,94,4,1.45
454,Ayutla,MX,2022-01-30 22:18:43,20.1167,-104.3333,80.2,25,10,12.46
455,Huntington,US,2022-01-30 22:18:43,38.4193,-82.4452,43.0,50,40,10.36
456,Kosh-Agach,RU,2022-01-30 22:18:44,50.0,88.6667,-23.26,81,50,2.73
457,Muros,ES,2022-01-30 22:19:44,42.7762,-9.0603,50.85,64,0,5.44
458,Port Hueneme,US,2022-01-30 22:19:45,34.1478,-119.1951,79.14,44,0,8.05
459,Robe,AU,2022-01-30 22:19:45,-37.1833,139.75,65.28,90,45,2.64
460,Fort Nelson,CA,2022-01-30 22:19:46,58.8053,-122.7002,0.99,71,75,13.8
461,Douglas,US,2022-01-30 22:18:09,41.3,-96.167,41.86,50,0,3.0
462,Imeni Poliny Osipenko,RU,2022-01-30 22:19:46,52.4201,136.4853,-6.75,99,100,5.32
463,Panzhihua,CN,2022-01-30 22:17:22,26.5851,101.7128,44.04,66,28,2.26
464,Wajir,KE,2022-01-30 22:19:47,1.7471,40.0573,82.99,30,47,10.0
465,Sehithwa,BW,2022-01-30 22:19:48,-20.4667,22.7167,68.79,88,81,7.02
466,Katsina,NG,2022-01-30 22:19:48,12.9894,7.6006,63.52,13,82,13.67
467,Staunton,US,2022-01-30 22:19:49,38.1496,-79.0717,31.89,41,100,1.01
468,Teknaf,BD,2022-01-30 22:19:49,20.8624,92.3058,57.69,67,0,8.41
469,Camabatela,AO,2022-01-30 22:19:50,-8.1881,15.375,62.37,98,100,2.95
470,Riyadh,SA,2022-01-30 22:16:22,24.6877,46.7219,55.54,43,0,10.67
471,Marechal Candido Rondon,BR,2022-01-30 22:19:51,-24.5561,-54.0567,76.96,76,11,4.59
472,Rock Sound,BS,2022-01-30 22:19:51,24.9,-76.2,65.79,65,97,14.63
473,Boa Vista,BR,2022-01-30 22:19:52,2.8197,-60.6733,91.38,38,40,10.36
474,Kalaleh,IR,2022-01-30 22:19:52,37.3807,55.4916,44.65,46,0,5.1
475,Forestville,US,2022-01-30 22:19:53,38.8451,-76.875,31.46,48,100,6.91
476,Los Llanos De Aridane,ES,2022-01-30 22:19:53,28.6585,-17.9182,58.75,78,0,8.01
477,Caravelas,BR,2022-01-30 22:19:53,-17.7125,-39.2481,79.61,83,22,11.5
478,Buraydah,SA,2022-01-30 22:19:54,26.326,43.975,55.85,40,83,11.79
479,Tchollire,CM,2022-01-30 22:19:54,8.4022,14.1698,67.57,18,20,1.14
480,Adana,TR,2022-01-30 22:19:55,36.985,35.2881,48.22,61,75,10.36
481,Kiunga,PG,2022-01-30 22:19:55,-6.1219,141.2906,73.18,95,100,1.32
482,Robinson,US,2022-01-30 22:19:56,31.4677,-97.1147,71.15,24,0,7.0
483,Marevo,RU,2022-01-30 22:19:56,57.3146,32.0804,24.67,94,100,6.58
484,Sibu,MY,2022-01-30 22:19:57,2.3,111.8167,75.51,94,20,3.44
485,Kidal,ML,2022-01-30 22:19:57,18.4411,1.4078,70.2,14,69,11.92
486,Bonnyville,CA,2022-01-30 22:19:58,54.2668,-110.735,33.6,94,100,2.68
487,Tucuma,BR,2022-01-30 22:19:58,-0.1833,-50.05,75.36,91,89,6.38
488,Orlik,RU,2022-01-30 22:19:59,52.5178,99.825,-25.71,94,64,2.39
489,Rosarito,MX,2022-01-30 22:20:00,32.3333,-117.0333,72.21,42,0,9.06
490,Okhotsk,RU,2022-01-30 22:20:00,59.3833,143.3,13.64,73,100,17.78
491,Pecos,US,2022-01-30 22:15:44,31.4229,-103.4932,68.09,22,40,6.91
492,Alekseyevka,RU,2022-01-30 22:20:02,50.6309,38.6903,30.92,96,100,14.52
493,Nijar,ES,2022-01-30 22:20:03,36.9665,-2.206,48.65,40,0,4.61
494,Umred,IN,2022-01-30 22:20:03,20.85,79.3333,53.89,28,0,3.11
495,Zhuhai,CN,2022-01-30 22:20:04,22.2769,113.5678,58.05,76,40,17.27
496,Columbus,US,2022-01-30 22:17:23,39.9612,-82.9988,32.79,57,0,5.75
497,Channel-Port Aux Basques,CA,2022-01-30 22:20:05,47.5702,-59.1367,25.11,80,100,32.03
498,Hobyo,SO,2022-01-30 22:20:05,5.3505,48.5268,76.57,79,95,16.82
499,Hovd,MN,2022-01-30 22:20:06,48.0056,91.6419,-14.03,81,24,1.88
500,Husavik,IS,2022-01-30 22:20:06,66.0449,-17.3389,24.71,67,40,27.76
501,Vokhtoga,RU,2022-01-30 22:20:07,58.8147,41.0461,14.41,96,100,7.36
502,Mountain Home,US,2022-01-30 22:20:07,43.133,-115.6912,28.94,67,56,5.88
503,Mirnyy,RU,2022-01-30 22:20:08,62.5353,113.9611,-22.77,67,97,4.0
504,Ofunato,JP,2022-01-30 22:20:08,39.0717,141.7167,25.27,66,26,12.08
505,Sur,OM,2022-01-30 22:20:09,22.5667,59.5289,71.37,65,0,5.23
506,Lima,PE,2022-01-30 22:20:26,-12.0432,-77.0282,72.9,76,0,1.99
507,Kamenka,RU,2022-01-30 22:21:09,51.3223,42.7678,26.74,95,100,13.76
508,Esso,RU,2022-01-30 22:18:35,55.9333,158.7,14.5,96,100,5.59
509,Adre,TD,2022-01-30 22:21:10,13.4667,22.2,61.74,16,2,15.05
510,Asau,RO,2022-01-30 22:21:10,46.4333,26.4,40.39,68,99,18.52
511,Portland,US,2022-01-30 22:17:00,45.5234,-122.6762,53.37,73,100,4.0
512,Maun,BW,2022-01-30 22:20:59,-19.9833,23.4167,67.93,89,90,7.9
513,Sokolo,ML,2022-01-30 22:21:12,14.7328,-6.1219,78.48,14,34,9.84
514,Kabo,CF,2022-01-30 22:21:12,7.6994,18.629,74.39,19,41,4.88
515,Faya,SA,2022-01-30 22:21:12,18.3851,42.4509,55.51,84,11,4.23
516,Sao Felix Do Xingu,BR,2022-01-30 22:21:13,-6.6447,-51.995,70.21,95,100,1.5
517,Marystown,CA,2022-01-30 22:21:13,47.1666,-55.1483,37.85,100,95,5.01
518,Dawei,MM,2022-01-30 22:21:14,14.0833,98.2,63.45,90,9,3.31
519,Vanimo,PG,2022-01-30 22:20:01,-2.6741,141.3028,76.5,89,100,8.48
520,Puerto Colombia,CO,2022-01-30 22:21:15,10.9878,-74.9547,84.29,75,4,19.33
521,Coihueco,CL,2022-01-30 22:21:15,-36.6167,-71.8333,79.54,36,20,13.8
522,Novyy Urengoy,RU,2022-01-30 22:19:20,66.0833,76.6333,-12.42,100,96,6.49
523,Shiyan,CN,2022-01-30 22:21:16,32.6475,110.7781,36.66,75,100,3.15
524,Ballitoville,ZA,2022-01-30 22:21:16,-29.539,31.2144,75.24,88,0,5.75
525,Barashevo,RU,2022-01-30 22:21:17,54.5325,42.8792,20.64,95,99,8.34
526,Wamba,NG,2022-01-30 22:21:17,8.9333,8.6,70.38,16,94,4.52
527,Isny,DE,2022-01-30 22:21:18,47.7,10.0333,33.3,57,74,3.18
528,Kitob,UZ,2022-01-30 22:21:18,39.0843,66.8332,32.58,56,1,3.85
529,Bongaree,AU,2022-01-30 22:21:19,-27.0797,153.1586,82.35,79,52,10.54
530,Bakchar,RU,2022-01-30 22:18:56,57.0186,82.0711,4.3,97,91,5.14
531,Meulaboh,ID,2022-01-30 22:21:20,4.1363,96.1285,76.55,86,86,3.22
532,Rjukan,NO,2022-01-30 22:21:20,59.8789,8.5941,20.44,89,99,3.89
533,Nhulunbuy,AU,2022-01-30 22:21:20,-12.2333,136.7667,83.01,89,40,10.36
534,Morozovsk,RU,2022-01-30 22:21:21,48.3539,41.8261,34.09,97,100,18.23
535,Coahuayana,MX,2022-01-30 22:21:21,18.7333,-103.6833,90.88,30,0,7.0
536,Kikwit,CD,2022-01-30 22:21:22,-5.041,18.8162,75.6,72,100,0.38
537,Iranshahr,IR,2022-01-30 22:21:22,27.2025,60.6848,61.5,55,0,1.43
538,Foz,ES,2022-01-30 22:21:23,43.5692,-7.2544,50.41,90,66,5.99
539,Bismarck,US,2022-01-30 22:21:23,46.8083,-100.7837,42.87,59,0,13.8
